,teamId,teamName,name,id,battingStyle,bowlingStyle,ROWHEADER,Matches,Innings,Runs,Balls,Highest,Average,SR,Not Out,Fours,Sixes,Ducks,50s,100s,200s,300s,400s
42,4,Australia,Pat Cummins,8095,Right-hand bat,Right-arm fast,T20,57,27,158,133,28,10.53,118.8,12,11,7,4,0,0,0,0,0
43,4,Australia,Pat Cummins,8095,Right-hand bat,Right-arm fast,IPL,72,50,612,402,66,20.4,152.24,20,39,41,4,3,0,0,0,0
44,4,Australia,Nathan Lyon,7850,Right-hand bat,Right-arm offbreak,Test,139,177,1638,3221,47,12.8,50.86,49,205,14,19,0,0,0,0,0
45,4,Australia,Nathan Lyon,7850,Right-hand bat,Right-arm offbreak,ODI,29,14,77,83,30,19.25,92.78,10,7,2,1,0,0,0,0,0
46,4,Australia,Nathan Lyon,7850,Right-hand bat,Right-arm offbreak,T20,2,1,4,4,4,0.0,100.0,1,0,0,0,0,0,0,0,0
47,4,Australia,Nathan Lyon,7850,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
48,4,Australia,Mitchell Starc,7710,Left-hand bat,Left-arm fast,Test,100,146,2311,3893,99,20.1,59.36,31,230,49,16,11,0,0,0,0
49,4,Australia,Mitchell Starc,7710,Left-hand bat,Left-arm fast,ODI,127,75,577,744,52,12.02,77.56,27,42,14,12,1,0,0,0,0
50,4,Australia,Mitchell Starc,7710,Left-hand bat,Left-arm fast,T20,65,21,98,100,14,9.8,98.0,11,4,2,0,0,0,0,0,0
51,4,Australia,Mitchell Starc,7710,Left-hand bat,Left-arm fast,IPL,51,23,111,119,29,10.09,93.28,12,11,0,3,0,0,0,0,0
52,4,Australia,Adam Zampa,8642,Right-hand bat,Right-arm legbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
53,4,Australia,Adam Zampa,8642,Right-hand bat,Right-arm legbreak,ODI,111,55,362,545,36,10.06,66.43,19,31,2,6,0,0,0,0,0
54,4,Australia,Adam Zampa,8642,Right-hand bat,Right-arm legbreak,T20,95,22,68,76,13,5.67,89.48,10,7,0,3,0,0,0,0,0
55,4,Australia,Adam Zampa,8642,Right-hand bat,Right-arm legbreak,IPL,22,5,15,24,7,3.0,62.5,0,1,0,1,0,0,0,0,0
56,4,Australia,Sean Abbott,8136,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
57,4,Australia,Sean Abbott,8136,Right-hand bat,Right-arm fast-medium,ODI,28,21,374,388,69,19.68,96.4,2,32,13,1,2,0,0,0,0
58,4,Australia,Sean Abbott,8136,Right-hand bat,Right-arm fast-medium,T20,20,7,25,27,12,5.0,92.6,2,1,1,2,0,0,0,0,0
59,4,Australia,Sean Abbott,8136,Right-hand bat,Right-arm fast-medium,IPL,3,3,22,18,14,7.33,122.23,0,1,2,0,0,0,0,0,0
60,4,Australia,Josh Hazlewood,6258,Left-hand bat,Right-arm fast-medium,Test,76,95,561,1278,39,11.69,43.9,47,79,2,12,0,0,0,0,0
61,4,Australia,Josh Hazlewood,6258,Left-hand bat,Right-arm fast-medium,ODI,91,35,131,161,23,16.38,81.37,27,14,3,4,0,0,0,0,0
62,4,Australia,Josh Hazlewood,6258,Left-hand bat,Right-arm fast-medium,T20,52,10,29,27,13,9.67,107.41,7,2,1,2,0,0,0,0,0
63,4,Australia,Josh Hazlewood,6258,Left-hand bat,Right-arm fast-medium,IPL,39,7,19,29,7,0.0,65.52,7,1,0,0,0,0,0,0,0
64,4,Australia,Xavier Bartlett,11689,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
65,4,Australia,Xavier Bartlett,11689,Right-hand bat,Right-arm fast-medium,ODI,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
66,4,Australia,Xavier Bartlett,11689,Right-hand bat,Right-arm fast-medium,T20,7,2,5,10,5,2.5,50.0,0,1,0,1,0,0,0,0,0
67,4,Australia,Xavier Bartlett,11689,Right-hand bat,Right-arm fast-medium,IPL,4,1,11,15,11,11.0,73.34,0,1,0,0,0,0,0,0,0
68,4,Australia,Scott Boland,8631,Right-hand bat,Right-arm fast-medium,Test,14,16,82,262,20,9.11,31.3,7,8,0,3,0,0,0,0,0
69,4,Australia,Scott Boland,8631,Right-hand bat,Right-arm fast-medium,ODI,14,4,9,22,4,3.0,40.91,1,0,0,1,0,0,0,0,0
70,4,Australia,Scott Boland,8631,Right-hand bat,Right-arm fast-medium,T20,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
71,4,Australia,Scott Boland,8631,Right-hand bat,Right-arm fast-medium,IPL,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
72,4,Australia,Nathan Ellis,15480,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
73,4,Australia,Nathan Ellis,15480,Right-hand bat,Right-arm fast-medium,ODI,12,9,73,68,18,14.6,107.36,4,3,5,1,0,0,0,0,0
74,4,Australia,Nathan Ellis,15480,Right-hand bat,Right-arm fast-medium,T20,20,6,18,38,11,6.0,47.37,3,0,0,1,0,0,0,0,0
75,4,Australia,Nathan Ellis,15480,Right-hand bat,Right-arm fast-medium,IPL,17,5,19,25,12,4.75,76.0,1,0,1,2,0,0,0,0,0
76,4,Australia,Matthew Kuhnemann,13141,Left-hand bat,Left-arm orthodox,Test,5,6,18,67,6,4.5,26.87,2,2,0,1,0,0,0,0,0
77,4,Australia,Matthew Kuhnemann,13141,Left-hand bat,Left-arm orthodox,ODI,4,2,16,14,15,8.0,114.29,0,3,0,0,0,0,0,0,0
78,4,Australia,Matthew Kuhnemann,13141,Left-hand bat,Left-arm orthodox,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
79,4,Australia,Matthew Kuhnemann,13141,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
80,4,Australia,Lance Morris,13173,Right-hand bat,Right-arm fast,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
81,4,Australia,Lance Morris,13173,Right-hand bat,Right-arm fast,ODI,3,1,0,2,0,0.0,0.0,0,0,0,1,0,0,0,0,0
82,4,Australia,Lance Morris,13173,Right-hand bat,Right-arm fast,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
83,4,Australia,Lance Morris,13173,Right-hand bat,Right-arm fast,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
84,4,Australia,Todd Murphy,15146,Left-hand bat,Right-arm offbreak,Test,7,10,122,205,41,13.56,59.52,1,15,3,3,0,0,0,0,0
85,4,Australia,Todd Murphy,15146,Left-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
86,4,Australia,Todd Murphy,15146,Left-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
87,4,Australia,Todd Murphy,15146,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
88,4,Australia,Jhye Richardson,10280,Right-hand bat,Right-arm fast,Test,3,3,18,14,9,6.0,128.58,0,0,2,0,0,0,0,0,0
89,4,Australia,Jhye Richardson,10280,Right-hand bat,Right-arm fast,ODI,15,9,93,107,29,18.6,86.92,4,7,0,0,0,0,0,0,0
90,4,Australia,Jhye Richardson,10280,Right-hand bat,Right-arm fast,T20,18,8,45,51,11,15.0,88.24,5,3,1,1,0,0,0,0,0
91,4,Australia,Jhye Richardson,10280,Right-hand bat,Right-arm fast,IPL,4,3,17,26,15,5.67,65.39,0,2,0,1,0,0,0,0,0
92,9,England,Ben Duckett,8502,Left-hand bat,Right-arm offbreak,Test,36,67,2681,3113,182,41.89,86.12,3,342,16,5,14,6,0,0,0
93,9,England,Ben Duckett,8502,Left-hand bat,Right-arm offbreak,ODI,25,25,1176,1115,165,49.0,105.48,1,134,16,3,8,3,0,0,0
94,9,England,Ben Duckett,8502,Left-hand bat,Right-arm offbreak,T20,20,20,527,343,84,29.28,153.65,2,69,8,1,3,0,0,0,0
95,9,England,Ben Duckett,8502,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
96,9,England,Joe Root,8019,Right-hand bat,Right-arm offbreak,Test,156,285,13259,23111,262,50.8,57.37,24,1408,45,13,66,37,6,0,0
97,9,England,Joe Root,8019,Right-hand bat,Right-arm offbreak,ODI,180,169,7126,8134,166,49.14,87.61,24,575,53,9,42,18,0,0,0
98,9,England,Joe Root,8019,Right-hand bat,Right-arm offbreak,T20,32,30,893,707,90,35.72,126.31,5,92,16,2,5,0,0,0,0
99,9,England,Joe Root,8019,Right-hand bat,Right-arm offbreak,IPL,3,1,10,15,10,10.0,66.67,0,1,0,0,0,0,0,0,0
100,9,England,Harry Brook,12201,Right-hand bat,Right-arm medium,Test,28,47,2653,3048,317,57.67,87.04,1,283,43,3,12,9,1,1,0
101,9,England,Harry Brook,12201,Right-hand bat,Right-arm medium,ODI,29,29,947,927,110,36.42,102.16,3,92,33,2,6,1,0,0,0
102,9,England,Harry Brook,12201,Right-hand bat,Right-arm medium,T20,47,40,873,593,81,29.1,147.22,10,70,38,0,4,0,0,0,0
103,9,England,Harry Brook,12201,Right-hand bat,Right-arm medium,IPL,11,11,190,154,100,21.11,123.38,2,23,4,3,0,1,0,0,0
104,9,England,Zak Crawley,12770,Right-hand bat,Right-arm medium,Test,57,104,3151,4843,267,30.89,65.06,2,432,11,10,17,5,1,0,0
105,9,England,Zak Crawley,12770,Right-hand bat,Right-arm medium,ODI,8,8,199,205,58,28.43,97.08,1,23,2,3,2,0,0,0,0
106,9,England,Zak Crawley,12770,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
107,9,England,Zak Crawley,12770,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
108,9,England,Ben Stokes,6557,Left-hand bat,Right-arm fast-medium,Test,114,205,6891,11647,258,35.16,59.17,9,793,133,16,35,13,1,0,0
109,9,England,Ben Stokes,6557,Left-hand bat,Right-arm fast-medium,ODI,114,99,3463,3619,182,41.23,95.69,15,282,109,7,24,5,0,0,0
110,9,England,Ben Stokes,6557,Left-hand bat,Right-arm fast-medium,T20,43,36,585,457,52,21.67,128.01,9,42,22,1,1,0,0,0,0
111,9,England,Ben Stokes,6557,Left-hand bat,Right-arm fast-medium,IPL,45,44,935,698,107,24.61,133.96,6,81,32,3,2,2,0,0,0
112,9,England,Jacob Bethell,19636,Left-hand bat,Left-arm orthodox,Test,3,6,260,346,96,52.0,75.15,1,38,5,0,3,0,0,0,0
113,9,England,Jacob Bethell,19636,Left-hand bat,Left-arm orthodox,ODI,12,10,317,353,82,35.22,89.81,1,26,10,1,3,0,0,0,0
114,9,England,Jacob Bethell,19636,Left-hand bat,Left-arm orthodox,T20,13,12,281,182,62,40.14,154.4,5,16,19,0,2,0,0,0,0
115,9,England,Jacob Bethell,19636,Left-hand bat,Left-arm orthodox,IPL,2,2,67,39,55,33.5,171.8,0,9,3,0,1,0,0,0,0
116,9,England,Will Jacks,12258,Right-hand bat,Right-arm offbreak,Test,2,4,89,90,31,22.25,98.89,0,6,5,0,0,0,0,0,0
117,9,England,Will Jacks,12258,Right-hand bat,Right-arm offbreak,ODI,18,17,556,547,94,32.71,101.65,0,50,17,2,4,0,0,0,0
118,9,England,Will Jacks,12258,Right-hand bat,Right-arm offbreak,T20,26,23,399,293,40,17.35,136.18,0,41,15,1,0,0,0,0,0
119,9,England,Will Jacks,12258,Right-hand bat,Right-arm offbreak,IPL,21,19,463,303,100,27.24,152.81,2,38,29,0,2,1,0,0,0
120,9,England,Liam Livingstone,10045,Right-hand bat,Right-arm legbreak,Test,1,2,16,18,9,16.0,88.89,1,0,1,0,0,0,0,0,0
121,9,England,Liam Livingstone,10045,Right-hand bat,Right-arm legbreak,ODI,39,36,932,862,124,31.07,108.13,6,58,50,4,4,1,0,0,0
122,9,England,Liam Livingstone,10045,Right-hand bat,Right-arm legbreak,T20,60,47,955,641,103,25.13,148.99,9,54,59,3,2,1,0,0,0
123,9,England,Liam Livingstone,10045,Right-hand bat,Right-arm legbreak,IPL,49,47,1051,662,94,26.28,158.77,7,70,75,3,7,0,0,0,0
124,9,England,Chris Woakes,6670,Right-hand bat,Right-arm fast-medium,Test,60,97,2030,3826,137,25.38,53.06,17,255,9,11,7,1,0,0,0
125,9,England,Chris Woakes,6670,Right-hand bat,Right-arm fast-medium,ODI,122,88,1524,1710,95,23.81,89.13,24,118,21,8,6,0,0,0,0
126,9,England,Chris Woakes,6670,Right-hand bat,Right-arm fast-medium,T20,33,17,146,117,37,16.22,124.79,8,9,7,2,0,0,0,0,0
127,9,England,Chris Woakes,6670,Right-hand bat,Right-arm fast-medium,IPL,21,12,78,77,18,13.0,101.3,6,7,2,0,0,0,0,0,0
128,9,England,Sam Curran,10420,Left-hand bat,Left-arm fast-medium,Test,24,38,815,1271,78,24.7,64.13,5,96,21,7,3,0,0,0,0
129,9,England,Sam Curran,10420,Left-hand bat,Left-arm fast-medium,ODI,35,27,597,649,95,24.88,91.99,3,37,22,1,2,0,0,0,0
130,9,England,Sam Curran,10420,Left-hand bat,Left-arm fast-medium,T20,58,34,356,286,50,14.24,124.48,9,21,15,0,1,0,0,0,0
131,9,England,Sam Curran,10420,Left-hand bat,Left-arm fast-medium,IPL,64,53,997,731,88,24.93,136.39,13,85,41,4,6,0,0,0,0
132,9,England,Ollie Pope,11691,Right-hand bat,,Test,59,104,3487,5398,205,35.22,64.6,5,406,18,5,15,9,1,0,0
133,9,England,Ollie Pope,11691,Right-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
134,9,England,Ollie Pope,11691,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
135,9,England,Ollie Pope,11691,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
136,9,England,Jamie Smith,13810,Right-hand bat,,Test,13,22,1056,1368,184,55.58,77.19,3,103,26,0,6,2,0,0,0
137,9,England,Jamie Smith,13810,Right-hand bat,,ODI,13,12,258,228,64,21.5,113.16,0,31,8,2,1,0,0,0,0
138,9,England,Jamie Smith,13810,Right-hand bat,,T20,5,5,130,67,60,26.0,194.03,0,9,10,0,1,0,0,0,0
139,9,England,Jamie Smith,13810,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
140,9,England,Jos Buttler,2258,Right-hand bat,,Test,57,100,2907,5365,152,31.95,54.19,9,339,33,9,18,2,0,0,0
141,9,England,Jos Buttler,2258,Right-hand bat,,ODI,190,163,5274,4566,162,39.07,115.51,28,422,176,15,27,11,0,0,0
142,9,England,Jos Buttler,2258,Right-hand bat,,T20,137,126,3700,2516,101,35.92,147.06,23,333,160,8,27,1,0,0,0
143,9,England,Jos Buttler,2258,Right-hand bat,,IPL,121,119,4120,2758,124,40.0,149.39,16,407,185,8,24,7,0,0,0
144,9,England,Jonny Bairstow,6507,Right-hand bat,Right-arm medium,Test,100,178,6042,10228,167,36.4,59.08,12,721,56,17,26,12,0,0,0
145,9,England,Jonny Bairstow,6507,Right-hand bat,Right-arm medium,ODI,107,98,3868,3758,141,42.98,102.93,8,437,92,9,17,11,0,0,0
146,9,England,Jonny Bairstow,6507,Right-hand bat,Right-arm medium,T20,80,72,1671,1215,90,29.84,137.54,16,148,76,6,10,0,0,0,0
147,9,England,Jonny Bairstow,6507,Right-hand bat,Right-arm medium,IPL,52,52,1674,1146,114,34.88,146.08,4,173,74,3,9,2,0,0,0
148,9,England,Philip Salt,10479,Right-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
149,9,England,Philip Salt,10479,Right-hand bat,Right-arm offbreak,ODI,33,31,988,861,122,31.87,114.76,0,134,20,1,5,1,0,0,0
150,9,England,Philip Salt,10479,Right-hand bat,Right-arm offbreak,T20,43,40,1193,726,119,34.09,164.33,5,116,61,4,5,3,0,0,0
151,9,England,Philip Salt,10479,Right-hand bat,Right-arm offbreak,IPL,34,34,1056,601,89,34.06,175.71,3,122,56,3,10,0,0,0,0
152,9,England,Sam James Cook,12994,Right-hand bat,Right-arm fast,Test,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
153,9,England,Sam James Cook,12994,Right-hand bat,Right-arm fast,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
154,9,England,Sam James Cook,12994,Right-hand bat,Right-arm fast,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
155,9,England,Sam James Cook,12994,Right-hand bat,Right-arm fast,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
156,9,England,Brydon Carse,11436,Right-hand bat,Right-arm fast,Test,8,12,211,281,56,21.1,75.09,2,14,9,1,1,0,0,0,0
157,9,England,Brydon Carse,11436,Right-hand bat,Right-arm fast,ODI,24,16,215,273,32,19.55,78.76,5,14,5,0,0,0,0,0,0
158,9,England,Brydon Carse,11436,Right-hand bat,Right-arm fast,T20,11,7,43,34,31,8.6,126.48,2,2,3,2,0,0,0,0,0
159,9,England,Brydon Carse,11436,Right-hand bat,Right-arm fast,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
160,9,England,Shoaib Bashir,46023,Right-hand bat,Right-arm offbreak,Test,19,28,92,244,13,7.08,37.7,15,12,1,6,0,0,0,0,0
161,9,England,Shoaib Bashir,46023,Right-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
162,9,England,Shoaib Bashir,46023,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
163,9,England,Shoaib Bashir,46023,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
164,9,England,Josh Tongue,12747,Right-hand bat,Right-arm fast-medium,Test,5,5,33,79,19,6.6,41.78,0,3,0,1,0,0,0,0,0
165,9,England,Josh Tongue,12747,Right-hand bat,Right-arm fast-medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
166,9,England,Josh Tongue,12747,Right-hand bat,Right-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
167,9,England,Josh Tongue,12747,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
168,13,New Zealand,Zakary Foulkes,24391,Right-hand bat,Right-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
169,13,New Zealand,Zakary Foulkes,24391,Right-hand bat,Right-arm medium,ODI,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
170,13,New Zealand,Zakary Foulkes,24391,Right-hand bat,Right-arm medium,T20,10,6,58,40,27,19.33,145.0,3,3,2,1,0,0,0,0,0
171,13,New Zealand,Zakary Foulkes,24391,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
172,13,New Zealand,Mitchell Santner,10100,Left-hand bat,Left-arm orthodox,Test,30,43,1066,2270,126,26.0,46.97,2,119,32,3,4,1,0,0,0
173,13,New Zealand,Mitchell Santner,10100,Left-hand bat,Left-arm orthodox,ODI,118,86,1438,1584,67,26.15,90.79,31,105,41,3,3,0,0,0,0
174,13,New Zealand,Mitchell Santner,10100,Left-hand bat,Left-arm orthodox,T20,109,74,725,603,77,16.86,120.24,31,55,24,5,1,0,0,0,0
175,13,New Zealand,Mitchell Santner,10100,Left-hand bat,Left-arm orthodox,IPL,31,19,110,104,22,13.75,105.77,11,6,6,1,0,0,0,0,0
176,13,New Zealand,Nathan Smith,11170,Right-hand bat,Right-arm fast-medium,Test,2,4,80,120,42,20.0,66.67,0,7,3,0,0,0,0,0,0
177,13,New Zealand,Nathan Smith,11170,Right-hand bat,Right-arm fast-medium,ODI,10,7,36,59,17,6.0,61.02,1,2,0,2,0,0,0,0,0
178,13,New Zealand,Nathan Smith,11170,Right-hand bat,Right-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
179,13,New Zealand,Nathan Smith,11170,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
180,13,New Zealand,Devon Conway,9838,Left-hand bat,Right-arm medium,Test,27,51,1836,3564,200,36.72,51.52,1,229,12,4,11,4,1,0,0
181,13,New Zealand,Devon Conway,9838,Left-hand bat,Right-arm medium,ODI,36,35,1431,1631,152,44.72,87.74,3,176,17,2,4,5,0,0,0
182,13,New Zealand,Devon Conway,9838,Left-hand bat,Right-arm medium,T20,50,46,1408,1102,99,38.05,127.77,9,135,37,1,10,0,0,0,0
183,13,New Zealand,Devon Conway,9838,Left-hand bat,Right-arm medium,IPL,29,28,1080,773,92,43.2,139.72,3,116,34,3,11,0,0,0,0
184,13,New Zealand,Tim Seifert,9443,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
185,13,New Zealand,Tim Seifert,9443,Right-hand bat,,ODI,4,3,59,56,26,19.67,105.36,0,3,2,0,0,0,0,0,0
186,13,New Zealand,Tim Seifert,9443,Right-hand bat,,T20,66,63,1540,1078,97,28.0,142.86,8,131,80,5,10,0,0,0,0
187,13,New Zealand,Tim Seifert,9443,Right-hand bat,,IPL,3,3,26,23,21,8.67,113.05,0,4,0,0,0,0,0,0,0
188,13,New Zealand,Tom Blundell,10717,Right-hand bat,Right-arm offbreak,Test,40,69,2138,4013,138,34.48,53.28,7,259,16,6,11,5,0,0,0
189,13,New Zealand,Tom Blundell,10717,Right-hand bat,Right-arm offbreak,ODI,12,12,266,307,68,29.56,86.65,3,28,2,0,2,0,0,0,0
190,13,New Zealand,Tom Blundell,10717,Right-hand bat,Right-arm offbreak,T20,9,8,91,94,30,15.17,96.81,2,10,0,0,0,0,0,0,0
191,13,New Zealand,Tom Blundell,10717,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
192,13,New Zealand,Mitchell Hay,18612,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
193,13,New Zealand,Mitchell Hay,18612,Right-hand bat,,ODI,7,5,166,159,99,41.5,104.41,1,11,8,1,1,0,0,0,0
194,13,New Zealand,Mitchell Hay,18612,Right-hand bat,,T20,10,8,85,65,41,14.17,130.77,2,5,4,2,0,0,0,0,0
195,13,New Zealand,Mitchell Hay,18612,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
196,13,New Zealand,Tom Latham,8216,Left-hand bat,Right-arm medium,Test,88,158,5835,12283,264,38.39,47.51,6,665,19,13,31,13,2,0,0
197,13,New Zealand,Tom Latham,8216,Left-hand bat,Right-arm medium,ODI,157,144,4361,5090,145,34.61,85.68,18,364,60,14,26,8,0,0,0
198,13,New Zealand,Tom Latham,8216,Left-hand bat,Right-arm medium,T20,26,23,516,474,65,25.8,108.87,3,42,8,1,3,0,0,0,0
199,13,New Zealand,Tom Latham,8216,Left-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
200,13,New Zealand,Lockie Ferguson,10692,Right-hand bat,Right-arm fast,Test,1,2,1,9,1,0.0,11.12,2,0,0,0,0,0,0,0,0
201,13,New Zealand,Lockie Ferguson,10692,Right-hand bat,Right-arm fast,ODI,65,30,122,235,19,7.18,51.92,13,6,3,4,0,0,0,0,0
202,13,New Zealand,Lockie Ferguson,10692,Right-hand bat,Right-arm fast,T20,43,15,29,36,14,3.63,80.56,7,0,2,4,0,0,0,0,0
203,13,New Zealand,Lockie Ferguson,10692,Right-hand bat,Right-arm fast,IPL,49,11,72,47,24,24.0,153.2,8,7,2,1,0,0,0,0,0
204,13,New Zealand,Adithya Ashok,15195,Right-hand bat,Right-arm legbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
205,13,New Zealand,Adithya Ashok,15195,Right-hand bat,Right-arm legbreak,ODI,2,1,10,12,10,10.0,83.34,0,2,0,0,0,0,0,0,0
206,13,New Zealand,Adithya Ashok,15195,Right-hand bat,Right-arm legbreak,T20,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
207,13,New Zealand,Adithya Ashok,15195,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
208,13,New Zealand,Jacob Duffy,8554,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
209,13,New Zealand,Jacob Duffy,8554,Right-hand bat,Right-arm fast-medium,ODI,14,7,12,20,4,12.0,60.0,6,2,0,1,0,0,0,0,0
210,13,New Zealand,Jacob Duffy,8554,Right-hand bat,Right-arm fast-medium,T20,23,5,19,23,8,6.33,82.61,2,2,0,1,0,0,0,0,0
211,13,New Zealand,Jacob Duffy,8554,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
212,13,New Zealand,Matt Henry,9067,Right-hand bat,Right-arm fast-medium,Test,30,42,649,834,72,18.03,77.82,6,87,20,9,4,0,0,0,0
213,13,New Zealand,Matt Henry,9067,Right-hand bat,Right-arm fast-medium,ODI,91,38,270,290,48,10.38,93.11,12,22,11,7,0,0,0,0,0
214,13,New Zealand,Matt Henry,9067,Right-hand bat,Right-arm fast-medium,T20,21,7,24,27,12,6.0,88.89,3,2,1,1,0,0,0,0,0
215,13,New Zealand,Matt Henry,9067,Right-hand bat,Right-arm fast-medium,IPL,6,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
216,13,New Zealand,Kyle Jamieson,9441,Right-hand bat,Right-arm fast-medium,Test,19,26,432,777,51,19.64,55.6,4,38,10,3,1,0,0,0,0
217,13,New Zealand,Kyle Jamieson,9441,Right-hand bat,Right-arm fast-medium,ODI,17,7,92,106,25,23.0,86.8,3,6,3,0,0,0,0,0,0
218,13,New Zealand,Kyle Jamieson,9441,Right-hand bat,Right-arm fast-medium,T20,15,6,49,34,30,16.33,144.12,3,7,0,1,0,0,0,0,0
219,13,New Zealand,Kyle Jamieson,9441,Right-hand bat,Right-arm fast-medium,IPL,13,9,65,60,16,16.25,108.34,5,5,3,0,0,0,0,0,0
220,13,New Zealand,William ORourke,15925,Right-hand bat,Right-arm fast-medium,Test,10,18,18,193,5,3.0,9.33,12,1,0,5,0,0,0,0,0
221,13,New Zealand,William ORourke,15925,Right-hand bat,Right-arm fast-medium,ODI,17,4,6,15,3,3.0,40.0,2,0,0,0,0,0,0,0,0
222,13,New Zealand,William ORourke,15925,Right-hand bat,Right-arm fast-medium,T20,5,1,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
223,13,New Zealand,William ORourke,15925,Right-hand bat,Right-arm fast-medium,IPL,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
224,13,New Zealand,Ben Sears,11178,Right-hand bat,Right-arm fast-medium,Test,1,2,0,4,0,0.0,0.0,2,0,0,0,0,0,0,0,0
